customerID,TotalCharges,MonthlyCharges,SeniorCitizen,tenure,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
4111-BNXIF,4103.9,59.55,0,67,0,1,1,0,1,0,0,2,2,2,2,2,2,1,2,0
7017-VFHAY,7008.15,115.1,0,61,0,1,1,1,2,1,2,2,2,2,2,2,2,0,1,0
6655-LHBYW,5791.1,114.35,0,50,1,0,0,1,2,1,2,2,2,2,2,2,1,0,1,0
4959-JOSRX,80.55,44.6,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
5046-NUHWD,1228.65,45.0,1,29,0,1,0,0,1,0,2,0,2,0,0,2,0,1,2,0
7273-TEFQD,132.2,41.15,1,3,1,0,0,0,1,0,0,0,2,0,0,2,0,1,2,1
3606-TWKGI,1364.3,106.9,1,13,1,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1
7529-ZDFXI,4925.35,89.85,1,57,1,1,0,1,2,1,0,2,0,0,0,2,0,1,2,0
7605-BDWDC,1520.1,49.85,0,31,0,0,0,0,1,0,2,2,0,2,0,2,2,1,0,0
1950-KSVVJ,5032.25,113.3,0,45,0,1,0,1,2,1,2,2,2,2,2,2,1,0,3,0
0123-CRBRT,5526.75,88.1,0,61,0,1,1,1,2,0,2,2,2,2,2,2,2,0,3,0
6292-TOSSS,1195.25,24.9,0,50,1,0,0,1,2,2,1,1,1,1,1,1,2,0,0,0
3197-ARFOY,2007.25,105.0,1,19,0,0,0,1,0,1,2,2,0,2,2,2,0,1,3,0
6323-AYBRX,1099.6,19.35,0,59,1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,1
7014-ZZXAW,1732.95,24.25,0,71,0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,0
4385-GZQXV,1511.2,94.45,1,16,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,1
7633-MVPUY,3450.15,59.75,0,57,1,1,0,1,0,0,2,2,0,2,0,0,2,1,2,0
6366-ZGQGL,24.8,24.8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4716-HHKQH,2172.05,107.05,1,20,1,1,0,1,2,1,0,2,0,2,2,2,0,0,2,0
5940-AHUHD,70.6,70.6,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1
6432-TWQLB,401.1,85.4,0,5,1,1,0,1,2,1,0,2,0,2,0,0,0,1,2,1
4484-GLZOU,5624.85,105.05,0,52,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1
3179-GBRWV,1339.8,64.95,1,21,1,1,0,1,0,0,2,2,0,0,0,2,0,1,0,0
8645-KWHJO,771.95,55.0,0,14,1,0,0,0,1,0,0,0,2,2,2,2,0,1,2,0
4130-MZLCC,244.75,50.55,0,5,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
0314-TKOSI,322.9,55.15,0,6,0,0,0,1,0,0,2,2,0,0,0,0,0,0,3,0
8229-MYEJZ,498.25,51.2,0,10,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0
2080-SRCDE,25.4,25.4,0,1,0,0,1,1,2,2,1,1,1,1,1,1,0,0,3,0
9577-WJVCQ,3687.75,54.45,0,68,0,0,0,1,2,0,2,0,0,0,0,0,0,0,3,0
9512-UIBFX,1779.95,95.15,0,18,1,1,1,1,0,1,0,0,2,0,2,2,0,0,3,1
6202-DYYFX,1783.6,76.0,0,22,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,0
3808-HFKDE,927.15,44.35,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
5583-SXDAG,70.0,70.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1
3488-PGMQJ,606.55,74.5,1,8,1,0,0,1,0,1,0,2,0,0,0,0,0,1,2,1
3580-REOAC,435.4,44.85,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
7534-BFESC,1712.7,76.1,1,24,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
3727-OWVYD,2021.2,61.2,0,35,1,0,0,1,0,0,2,2,2,0,0,0,1,0,3,0
2294-SALNE,1940.8,86.8,0,23,1,1,1,1,0,1,0,2,2,2,0,0,1,0,3,0
4847-TAJYI,567.8,89.35,1,6,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0
1563-IWQEX,220.35,19.7,0,12,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
8203-XJZRC,20.25,20.25,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
6556-DBKZF,5436.45,76.05,0,71,0,1,1,1,0,1,0,0,2,0,0,0,2,0,2,0
6851-WEFYX,3437.5,100.8,1,35,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,0
2985-JUUBZ,3015.75,74.55,0,40,1,1,1,1,2,0,0,0,2,0,2,2,0,1,2,0
6390-DSAZX,73.6,73.6,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,1,3,1
0895-LMRSF,1509.8,64.9,0,23,1,0,0,1,0,0,0,0,0,0,2,2,1,1,0,0
8098-LLAZX,396.1,95.45,1,4,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1
8266-VBFQL,356.65,90.4,0,4,1,0,0,1,0,1,0,0,2,2,0,2,0,1,2,0
8181-YHCMF,4109.0,60.3,0,68,0,1,1,0,1,0,0,2,2,2,2,2,2,0,1,0
2240-HSJQD,3141.7,81.85,0,38,1,0,1,1,2,1,0,2,0,0,0,0,0,1,3,0
1248-DYXUB,1229.1,24.8,0,52,1,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
0265-EDXBD,2303.35,74.9,1,32,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,1
4115-BNPJY,2054.4,75.55,0,29,1,1,1,1,0,0,0,0,2,2,2,2,2,0,3,0
3167-SNQPL,3741.85,101.15,1,38,1,1,1,1,2,1,0,2,0,0,2,2,0,0,2,0
4091-TVOCN,3682.45,78.75,0,48,1,0,1,1,2,0,2,0,2,0,2,2,1,1,1,0
1098-TDVUQ,19.25,19.25,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,0
7277-OZCGZ,1886.25,89.05,0,22,0,0,0,1,0,1,2,0,0,2,0,2,0,1,2,0
1557-EMYVT,4895.1,115.05,0,43,0,0,0,1,2,1,2,2,2,2,2,2,2,0,1,0
2799-ARNLO,341.6,69.35,1,5,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0
7563-BIUPC,415.55,80.6,0,5,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,1
5027-YOCXN,5686.4,110.05,0,51,1,1,1,1,2,1,2,2,0,2,2,2,1,0,1,0
3973-SKMLN,1355.1,19.9,0,71,1,0,0,1,0,2,1,1,1,1,1,1,2,1,1,0
2321-OMBXY,3058.65,80.3,0,38,0,1,1,1,0,0,2,2,0,2,2,2,1,0,1,1
2840-XANRC,2231.05,93.15,1,24,1,1,0,1,0,1,0,0,2,0,2,2,0,1,2,1
6745-JEFZB,3236.35,91.5,0,35,1,1,0,1,2,1,0,0,0,2,2,0,0,1,1,0
5020-ZSTTY,4350.1,82.45,1,54,0,0,0,1,2,0,2,2,0,2,2,2,1,0,0,1
9880-TDQAC,4264.0,60.0,0,72,0,1,1,0,1,0,0,2,2,2,2,2,2,1,2,0
8705-WZCYL,44.8,44.8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
7102-JJVTX,422.3,48.6,0,9,0,1,1,1,0,0,2,0,0,0,0,0,1,0,3,0
8626-PTQGE,4176.7,60.05,0,69,1,0,0,0,1,0,2,2,0,2,2,2,2,1,0,0
4983-CLMLV,5138.1,102.7,0,52,0,1,0,1,2,1,0,2,0,2,2,2,0,1,1,0
5701-YVSVF,880.05,82.9,1,11,0,1,0,1,0,1,0,0,0,2,2,0,0,1,2,0
5804-LEPIM,139.05,70.35,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
5697-GOMBF,973.65,35.9,1,28,0,1,1,0,1,0,0,0,0,0,2,0,0,1,2,0
2739-CACDQ,1470.05,82.65,1,17,0,0,0,1,2,1,0,0,2,0,0,0,0,1,1,0
9385-EHGDO,739.35,19.85,0,35,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,0
9498-FIMXL,161.95,19.2,0,8,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0
2379-GYFLQ,4422.95,94.9,0,46,1,0,0,1,2,1,0,2,2,0,2,0,1,1,1,0
0122-OAHPZ,511.25,73.85,0,7,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
2868-SNELZ,155.8,80.6,0,2,0,0,0,1,2,1,0,0,2,0,0,0,0,0,3,1
4322-RCYMT,5293.95,75.8,0,68,1,1,1,1,2,0,0,2,2,2,0,2,1,1,0,1
6680-NENYN,4759.85,104.6,0,43,0,0,0,1,2,1,0,2,2,0,2,2,2,1,2,1
2088-IEBAU,6148.45,88.15,0,68,0,0,0,1,2,0,2,2,2,2,2,2,2,1,2,0
7982-VCELR,3565.65,94.8,0,36,0,0,0,1,0,1,0,2,0,0,2,2,0,1,1,0
1343-EHPYB,6603.0,103.4,0,63,1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1
6035-BXTTY,1830.1,54.65,1,32,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0
6885-PKOAM,6223.8,85.75,0,71,0,1,0,1,2,0,2,2,2,2,2,2,2,0,1,0
7520-HQWJU,4508.65,67.45,0,66,0,1,1,1,2,0,2,2,2,0,0,0,0,1,0,0
9639-BUJXT,1328.15,20.5,0,63,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
5924-SNGKP,865.0,20.25,0,41,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,0
0021-IKXGC,72.1,72.1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0
2034-GDRCN,168.2,90.4,0,2,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1
8966-SNIZF,1303.5,19.45,0,70,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,0
6243-OZGFH,996.85,44.95,0,23,0,0,0,0,1,0,0,0,0,0,2,2,0,1,2,0
4654-DLAMQ,6430.9,97.0,1,64,0,1,0,1,0,1,2,2,2,0,0,2,1,0,0,0
0513-RBGPE,2278.75,62.8,0,37,1,1,1,1,2,0,2,0,2,2,0,0,2,1,1,0
5160-UXJED,681.4,44.6,0,17,1,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0
4115-NZRKS,574.35,89.15,1,7,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0
0219-YTZUE,371.9,84.8,0,4,1,1,1,1,2,1,0,2,2,0,0,0,0,1,0,1
0623-IIHUG,840.1,41.9,1,21,0,0,0,0,1,0,2,0,0,0,2,0,0,1,2,1
4572-DVCGN,846.0,80.25,0,10,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1
3351-NGXYI,889.0,54.1,1,16,0,0,0,1,2,0,2,0,0,0,0,0,0,1,2,0
8984-EYLLL,6823.4,105.25,0,64,1,1,0,1,2,1,0,2,0,2,2,2,2,1,2,0
9057-MSWCO,805.1,30.75,1,27,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1
9833-TGFHX,4016.75,97.1,0,42,1,1,1,1,2,1,2,0,0,0,2,2,1,0,2,0
9294-TDIPC,83.75,20.2,0,5,1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
5229-DTFYB,3959.15,98.8,0,41,0,0,0,1,0,1,0,2,0,2,2,2,2,1,0,0
0104-PPXDV,2878.55,50.3,0,58,1,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0
5176-LMJXE,945.7,20.55,0,47,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,0
3583-KRKMD,1373.05,75.9,0,18,1,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0
1010-DIAUQ,492.55,96.5,0,5,1,0,0,1,0,1,0,0,2,0,2,2,0,0,0,1
9069-LGEUL,1406.0,59.95,0,23,1,1,0,1,0,0,2,0,0,0,0,2,0,1,0,0
7302-ZHMHP,19.15,19.15,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
9571-EDEBV,6962.85,98.65,0,71,1,1,0,1,2,1,0,0,2,0,2,2,1,1,1,0
3520-FJGCV,8126.65,112.6,0,72,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0
6563-VRERX,690.25,20.6,0,33,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0
0259-GBZSH,181.5,85.65,0,2,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,1
6122-EFVKN,830.8,35.75,0,24,1,0,1,0,1,0,2,0,0,2,0,0,2,0,3,0
2805-EDJPQ,5608.4,99.75,0,56,0,1,1,1,2,1,0,2,2,2,0,2,1,1,1,0
6862-CQUMB,3646.8,96.1,0,37,1,0,0,1,0,1,0,2,0,0,2,2,0,1,1,0
7156-MXBJE,3662.25,85.1,0,43,0,0,0,1,2,0,0,2,2,2,2,2,1,0,1,0
6158-HDPXZ,25.35,25.35,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
9601-BRXPO,2566.5,104.95,0,25,0,1,0,1,2,1,0,0,2,2,2,2,0,1,0,1
2863-IMQDR,5308.7,89.65,0,61,0,0,0,1,2,0,2,2,2,2,2,2,2,0,2,0
5686-CMAWK,1410.25,86.75,0,17,1,0,0,1,2,1,0,0,2,2,0,0,1,0,2,0
5651-CRHKQ,3339.05,86.2,0,41,0,1,0,1,0,1,0,2,2,2,0,0,1,1,0,0
6905-NIQIN,50.65,50.65,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,3,1
8204-YJCLA,4732.35,64.8,1,72,1,1,1,0,1,0,2,2,2,2,2,2,2,1,0,0
5167-ZFFMM,90.85,90.85,0,1,1,0,0,1,2,1,0,2,0,0,0,2,0,1,1,1
6583-SZVGP,5067.45,108.1,0,48,1,0,0,1,2,1,0,2,2,0,2,2,2,1,0,0
4895-TMWIR,214.75,19.95,1,11,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,1
0533-BNWKF,4874.7,85.45,1,55,0,1,0,1,2,1,0,2,2,0,0,0,0,1,2,1
1708-PBBOA,2348.45,54.75,0,42,0,0,0,0,1,0,2,2,2,2,0,2,1,1,2,0
8782-LKFPK,4063.0,90.4,0,44,1,0,0,1,2,1,0,0,2,0,0,2,0,1,3,0
5522-JBWMO,44.0,44.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0
3597-MVHJT,2595.25,95.6,0,27,0,0,0,1,2,1,0,0,0,0,2,2,0,1,0,0
9774-NRNAU,2309.55,84.8,1,27,1,1,0,1,2,0,0,2,2,2,2,2,0,1,0,0
0224-RLWWD,89.3,44.3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
9967-ATRFS,367.55,19.9,0,19,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
3951-NJCVI,3944.5,95.05,1,42,0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,0
2977-CEBSX,5965.95,90.05,0,66,0,0,0,1,2,0,2,2,2,2,2,2,2,1,1,0
0177-PXBAT,3694.7,109.9,1,33,1,1,0,1,2,1,2,0,2,2,2,2,0,1,0,0
6599-CEBNN,2524.45,73.95,0,34,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1
2519-ERQOJ,1803.7,54.6,1,33,1,0,0,0,1,0,0,0,2,2,2,2,0,1,2,0
5876-QMYLD,415.1,20.05,0,23,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0
2277-AXSDC,624.15,19.75,0,32,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0
9442-JTWDL,237.7,20.05,0,11,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0
0979-PHULV,7007.6,99.45,0,69,1,1,1,1,2,1,0,0,2,0,2,2,0,1,1,1
3067-SVMTC,3848.8,55.9,0,68,0,1,0,1,0,0,2,0,0,2,0,0,1,0,0,0
5495-GPSRW,419.4,19.7,0,20,1,0,0,1,0,2,1,1,1,1,1,1,2,1,3,0
7606-BPHHN,1468.75,19.8,0,72,1,0,0,1,0,2,1,1,1,1,1,1,2,1,1,0
4742-DRORA,5812.0,95.4,0,60,1,1,1,1,2,1,2,0,2,0,2,0,1,1,0,0
0111-KLBQG,2861.45,93.95,1,32,1,1,1,1,0,1,0,2,0,0,2,2,0,1,3,0
4800-VHZKI,19.9,19.9,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,1
7989-CHGTL,19.6,19.6,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,1
0334-GDDSO,233.7,81.35,1,3,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,1
4163-NCJAK,1066.15,24.45,0,46,0,1,0,1,2,2,1,1,1,1,1,1,1,1,0,0
5233-AOZUF,2149.05,74.95,0,29,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,0
5973-EJGDP,4473.0,87.35,0,51,1,0,0,1,2,1,0,2,2,2,0,0,0,1,2,0
1996-DBMUS,3545.05,70.65,1,48,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7916-VCCPB,1195.75,73.25,0,16,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0
4686-GEFRM,6858.9,98.7,0,70,1,1,0,1,2,1,0,2,2,2,0,2,2,1,0,0
5249-QYHEX,1024.7,24.8,0,40,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,0
0578-SKVMF,1845.9,83.3,0,22,0,1,1,1,0,1,0,2,0,0,0,2,0,0,2,1
5564-NEMQO,75.3,75.3,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1
2233-FAGXV,132.25,24.3,0,5,0,1,1,1,2,2,1,1,1,1,1,1,0,1,3,0
5605-IYGFG,515.45,69.85,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7663-ZTEGJ,2830.45,100.55,0,29,1,0,1,1,2,1,0,2,2,2,0,2,1,0,1,0
3935-TBRZZ,1110.5,25.7,0,44,1,1,1,1,2,2,1,1,1,1,1,1,1,0,3,0
8111-BKVDS,449.3,40.7,0,10,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0
2055-SIFSS,2838.55,51.65,1,55,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2806-MLNTI,5376.4,105.1,1,52,1,1,0,1,2,1,0,2,2,0,2,2,1,1,0,0
8734-DKSTZ,858.6,85.95,0,10,0,1,1,1,2,1,0,0,0,0,0,2,0,0,2,0
4360-PNRQB,1395.05,75.6,0,18,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0
6152-ONASV,3975.7,58.25,0,68,0,1,0,1,2,0,2,0,0,2,0,0,1,0,0,0
9063-ZGTUY,1182.55,19.4,0,61,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,1
7781-HVGMK,4784.45,65.2,0,72,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0
2181-UAESM,119.5,53.45,0,2,1,0,0,1,0,0,2,0,2,0,0,0,0,0,2,0
2957-LOLHO,518.9,45.4,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6048-NJXHX,899.45,19.75,0,41,1,1,0,1,0,2,1,1,1,1,1,1,2,1,2,0
2320-SLKMB,1183.8,44.45,0,26,0,0,0,0,1,0,0,0,2,2,2,0,0,1,1,0
4980-URKXC,720.05,20.85,0,36,1,1,0,1,0,2,1,1,1,1,1,1,1,0,0,0
4376-KFVRS,8468.2,114.05,0,72,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0
5886-VLQVU,3161.2,89.85,0,35,1,1,0,1,2,1,0,0,0,2,0,2,0,1,0,0
3577-AMVUX,55.05,55.05,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,3,0
0771-WLCLA,1882.55,112.95,0,16,0,1,1,1,2,1,2,0,2,2,2,2,0,1,2,0
5628-RKIFK,5070.4,101.55,1,49,0,0,0,1,2,1,2,0,0,0,2,2,0,0,1,0
0206-TBWLC,6049.5,114.65,0,54,0,1,0,1,2,1,2,2,2,2,2,2,1,1,3,0
2937-FTHUR,1166.7,64.8,0,18,0,0,1,1,2,0,2,0,0,0,0,2,0,0,2,0
1910-FMXJM,2937.65,80.4,0,36,0,1,0,1,0,1,0,0,0,0,0,2,0,0,2,0
7752-XUSCI,6396.45,105.9,0,60,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1
4110-PFEUZ,69.55,69.55,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1
0732-OCQOC,1270.25,25.05,0,52,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,0
5168-MSWXT,759.55,94.75,0,8,1,1,1,1,0,1,0,0,2,0,2,2,0,1,2,0
1090-ESELR,7611.55,105.5,0,72,1,1,1,1,0,1,2,2,0,2,2,2,2,0,0,0
8592-PLTMQ,1642.75,24.7,0,64,0,0,0,1,2,2,1,1,1,1,1,1,1,0,3,0
5760-WRAHC,1545.4,69.75,1,22,0,0,0,1,0,0,2,0,2,2,0,2,0,1,3,0
8847-GEOOQ,3582.4,60.2,0,60,1,1,0,0,1,0,0,2,2,2,2,2,0,1,0,0
0256-LTHVJ,2227.1,81.05,0,28,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,1
4785-FCIFB,1417.9,24.4,0,61,0,1,0,1,2,2,1,1,1,1,1,1,2,0,3,0
8313-NDOIA,2494.65,104.15,0,24,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,0
5149-CUZUJ,2768.35,92.9,0,28,1,1,1,1,0,1,0,2,2,2,2,0,1,0,0,0
0942-KOWSM,2369.3,80.8,0,30,0,1,1,1,0,0,0,2,2,2,2,2,2,0,0,0
4237-CLSMM,38.0,20.0,0,2,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0
1452-VOQCH,75.1,75.1,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0
4719-UMSIY,100.9,19.65,0,6,1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
6614-VBEGU,1614.05,69.45,0,24,0,1,0,1,0,0,0,2,0,0,2,2,0,1,0,0
0880-TKATG,385.9,101.15,0,4,1,1,1,1,2,1,0,0,2,0,2,2,0,0,2,1
3811-VBYBZ,673.25,99.8,0,7,1,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1
1480-BKXGA,8404.9,116.05,1,72,1,1,0,1,2,1,2,2,2,2,2,2,2,1,0,0
2996-XAUVF,2799.75,40.05,0,70,1,0,0,0,1,0,0,0,0,2,0,2,2,1,3,0
9076-AXYIK,6538.45,102.1,1,64,1,1,0,1,2,1,0,0,2,2,2,2,2,0,2,0
5968-XQIVE,6588.95,89.7,0,72,1,1,1,1,2,1,0,2,0,0,2,0,1,1,2,0
8896-RAZCR,868.1,19.9,0,44,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
4640-UHDOS,734.35,55.95,0,13,0,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1
4933-IKULF,330.6,20.65,1,17,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
3583-EKAPL,55.0,55.0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,2,1
1304-BCCFO,564.4,70.05,0,9,1,1,0,1,0,0,0,0,2,0,2,2,0,1,3,0
4104-PVRPS,1315.35,53.6,0,24,1,1,0,1,0,0,2,0,0,2,0,0,0,0,3,0
9399-APLBT,74.7,74.7,0,1,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,1
2359-KMGLI,1861.5,80.25,0,24,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,1
3780-DDGSE,2747.2,76.05,1,35,1,1,1,1,0,0,0,2,0,2,2,2,0,1,2,0
4431-EDMIQ,554.05,75.7,0,7,0,1,1,1,0,0,2,2,2,2,2,0,0,1,2,0
0306-JAELE,453.4,96.1,0,5,1,0,0,1,0,1,0,0,0,2,2,2,0,1,2,1
6227-HWPWX,994.8,69.0,0,15,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0486-LGCCH,225.75,19.65,0,11,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
0447-BEMNG,2145.0,45.3,0,48,0,1,0,0,1,0,2,0,2,0,0,2,0,1,0,1
4612-SSVHJ,1671.6,81.45,1,20,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0
5168-MQQCA,8003.8,108.5,0,72,0,1,0,1,2,1,0,2,2,2,2,2,1,1,0,0
5949-XIKAE,680.05,83.55,0,8,0,1,1,1,0,1,0,2,0,0,2,0,0,1,2,1
7971-HLVXI,6130.85,84.5,0,72,1,1,1,1,2,1,0,0,0,0,0,2,2,1,1,0
9094-AZPHK,1415.0,100.15,0,15,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,0
3649-JPUGY,6201.95,88.6,0,72,1,0,0,1,2,0,0,2,2,2,2,2,2,1,0,0
4472-LVYGI,,52.55,0,0,0,1,1,0,1,0,2,0,2,2,2,0,2,1,0,0
8372-JUXUI,74.35,74.35,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,1
3552-CTCYF,6597.25,104.8,0,63,1,1,1,1,2,1,0,2,2,0,2,2,2,1,0,0
6778-YSNIH,114.15,59.0,0,2,0,0,0,1,0,0,0,2,0,0,2,0,0,1,2,0
0388-EOPEX,139.4,74.4,0,2,0,1,0,1,0,1,2,0,0,0,0,0,0,1,2,1
5756-OZRIO,3902.6,64.05,1,61,1,1,0,1,2,0,0,2,0,0,0,2,1,0,0,0
6579-JPICP,20.4,20.4,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
8205-OTCHB,903.6,43.75,0,22,1,0,0,0,1,0,0,2,2,0,0,2,1,1,0,1
4134-BSXLX,1785.65,60.9,0,28,1,1,0,1,0,0,2,2,0,2,0,0,0,0,3,0
0505-SPOOW,1397.65,19.8,0,70,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,0
6235-VDHOM,131.05,28.45,1,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1
7783-YKGDV,1238.45,99.7,0,12,0,0,0,1,2,1,2,2,2,0,0,2,0,1,0,1
4374-YMUSQ,3899.05,116.25,0,34,1,0,0,1,2,1,2,2,2,2,2,2,1,0,1,0
4513-CXYIX,5676.0,80.7,1,71,0,1,0,1,2,1,2,0,0,0,0,0,2,1,1,0
3957-HHLMR,4543.15,65.2,0,70,0,1,1,1,2,0,2,0,0,0,0,2,1,0,0,0
7803-XOCCZ,4326.8,84.05,0,52,0,1,1,1,0,1,2,0,2,2,0,0,0,1,0,0
5736-YEJAX,5502.55,79.45,0,69,1,0,1,1,2,0,2,2,2,2,2,0,2,1,1,0
5609-CEBID,1782.4,94.1,1,20,0,0,0,1,2,1,0,2,2,0,0,2,0,1,2,1
8981-FJGLA,851.8,78.0,0,11,1,0,1,1,2,1,0,0,2,0,0,0,0,1,3,0
7218-HKQFK,167.5,94.2,0,2,1,1,0,1,0,1,0,0,0,2,2,2,0,1,2,1
4636-QRJKY,502.85,80.5,0,6,0,1,1,1,2,1,0,0,0,2,0,0,0,1,2,1
1135-LMECX,19.85,19.85,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
4332-MUOEZ,1818.3,94.3,1,20,1,1,1,1,0,1,2,0,2,2,0,2,1,0,1,0
8535-SFUTN,6300.15,106.45,0,61,1,0,0,1,2,1,2,0,2,0,2,2,0,1,2,0
5956-VKDTT,334.8,74.35,1,5,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,1
